time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,mpc_time,ctrl_callback_time_history,metadata
30.99917435646057,0.5076059699058533,0.1858254224061966,-0.7499332427978516,0.0010537176258897608,-0.7106664712506737,0.18124899653933446,0.11918731262419001,-0.006785710840654575,0.07255968765272372,0.5955964168190899,-0.7,0.0,0.001986980438232422,0.0029354095458984375,0
31.009148120880127,0.5086768865585327,0.18830543756484985,-0.7484363317489624,0.0011718134413758246,-0.7111717604867003,0.20469248764060957,0.14662927732884654,-0.007586932102902086,0.06968775982181144,0.5959392721838506,-0.7,0.0,0.002140522003173828,0.002889871597290039,0
31.019250631332397,0.509221613407135,0.1894804835319519,-0.7476599216461182,0.0012187067413627526,-0.7113850822379254,0.22613819329778934,0.16254046564709754,-0.007895687717837718,0.06677710922786133,0.5962724357901933,-0.7,0.0,0.002559661865234375,0.003438234329223633,0
31.029061555862427,0.507605791091919,0.1938382238149643,-0.7489346265792847,0.001236390698541184,-0.7107087099969206,0.21264764169891104,0.15318797636702866,-0.008001477582888612,0.06394894349262838,0.5965823770663835,-0.7,0.0,0.0018601417541503906,0.0025472640991210938,0
31.03911542892456,0.5061739683151245,0.1980595886707306,-0.7501282095909119,0.0012450134250270313,-0.7100687080409513,0.19933098482435907,0.14577181622083654,-0.008054617251438903,0.061049252518799973,0.5968860768747214,-0.7,0.0,0.001703023910522461,0.0023679733276367188,0
31.049283027648926,0.5047922134399414,0.20217202603816986,-0.7512550950050354,0.0012552951021310003,-0.7094015042228279,0.18460868987077278,0.13823557811725706,-0.008119858707184142,0.05811529551827218,0.5971788780816213,-0.7,0.0,0.0020799636840820312,0.0030291080474853516,0
31.059077739715576,0.5021688342094421,0.21008142828941345,-0.7533162236213684,0.0012030296386350053,-0.7083031564503339,0.13071213943911378,0.1106897845401568,-0.007796591810800024,0.05528761048228744,0.5974473032219317,-0.7,0.0,0.0020101070404052734,0.0026786327362060547,0
31.069182634353638,0.5009222626686096,0.21388311684131622,-0.754253089427948,0.0011629632014328456,-0.7077791433112766,0.11392617778492972,0.09896703403677075,-0.007531014786696401,0.052369079456925344,0.5977101969322878,-0.7,0.0,0.0017426013946533203,0.002614736557006836,0
31.079203844070435,0.49971622228622437,0.2175867110490799,-0.755129337310791,0.0011354775953615127,-0.7072739420389961,0.09660138526432625,0.08655899727383477,-0.007344963901865514,0.04947348474921004,0.5979568331466492,-0.7,0.0,0.0025467872619628906,0.0035936832427978516,0
31.089415073394775,0.49742382764816284,0.22471095621585846,-0.7567122578620911,0.001047364541045982,-0.7063155270862587,0.037606491550176584,0.054679416421725316,-0.0067842168384080895,0.04652179113353255,0.59819371690927,-0.7,0.0,0.0018455982208251953,0.0025589466094970703,0
31.099154233932495,0.49633553624153137,0.22813671827316284,-0.7574214935302734,0.0009847972854100826,-0.705841562753194,0.018143047756180773,0.04092768019800189,-0.006372419916104924,0.04370549856236602,0.5984060739960909,-0.7,0.0,0.00193023681640625,0.002711772918701172,0
31.109140634536743,0.49541759490966797,0.23145201802253723,-0.7580543756484985,0.0009105048511802341,-0.7053838126565327,0.0008115369373982283,0.029767392675953505,-0.005888722317530316,0.04081670605404301,0.5986100537970422,-0.7,0.0,0.0025916099548339844,0.003747224807739258,0
31.119271278381348,0.49453380703926086,0.234681636095047,-0.7586369514465332,0.0008460268690779134,-0.7049943272456626,-0.016652028632529618,0.018712061985535516,-0.0054676645191058595,0.03788521666706666,0.598802730753701,-0.7,0.0,0.0023088455200195312,0.003209829330444336,0
31.129334211349487,0.49368205666542053,0.2378290742635727,-0.759168803691864,0.0007831244837342951,-0.7046814082862787,-0.03280905308813986,0.007479370940885981,-0.005054482194301455,0.03497242133446285,0.5989799076313034,-0.7,0.0,0.0019044876098632812,0.0028235912322998047,0
31.13917851448059,0.49206778407096863,0.2438858300447464,-0.7600811123847961,0.0006453508694874877,-0.7042533175015885,-0.08331892512000552,-0.02261939701829156,-0.004159291036387526,0.03212210914538339,0.5991395247386472,-0.7,0.0,0.0017578601837158203,0.002412557601928711,0
31.14914584159851,0.4913032054901123,0.2467980980873108,-0.7604646682739258,0.0005584211106428409,-0.7040189061468849,-0.09540939670933894,-0.03209681323392366,-0.0035899140591979573,0.029235436081351256,0.5992873178010136,-0.7,0.0,0.001512289047241211,0.0022356510162353516,0
31.159101009368896,0.48985108733177185,0.25240767002105713,-0.7610898613929749,0.0003798588624551625,-0.7038393266736933,-0.13646641733500012,-0.059049487932659586,-0.002424905034686457,0.026351607259710554,0.5994210480078506,-0.7,0.0,0.0016734600067138672,0.0025289058685302734,0
31.169060707092285,0.48916009068489075,0.2551068067550659,-0.761330246925354,0.0003356234618218192,-0.7038305262149099,-0.1424101280013525,-0.06710864656758976,-0.0021235443272973396,0.02346585572224805,0.5995409524087764,-0.7,0.0,0.0015115737915039062,0.002140522003173828,0
31.179255962371826,0.4886401295661926,0.25771263241767883,-0.7615300416946411,0.00028397674873724865,-0.7038092539246791,-0.14616739170374118,-0.07199114491320271,-0.0017784566813477938,0.02051129041072229,0.5996493033146015,-0.7,0.0,0.0015578269958496094,0.002346515655517578,0
31.18921971321106,0.48813876509666443,0.2602531313896179,-0.7616830468177795,0.00025580315444238177,-0.7038486112568297,-0.14817508647755448,-0.07690507796831443,-0.0015818361875678168,0.017623332913009045,0.5997411259343794,-0.7,0.0,0.0015094280242919922,0.0021495819091796875,0
31.19930362701416,0.48718997836112976,0.2651456594467163,-0.7618480324745178,0.0002167435983268408,-0.7041363571606871,-0.1693034496265702,-0.08989545132457041,-0.0013118485881325852,0.014700130760339294,0.5998198947647776,-0.7,0.0,0.0017576217651367188,0.002460002899169922,0
